                       	strtok
Length   15/3, alignment  9/ 0, fail:	12.1958
Length   15/3, alignment  9/ 3, found:	11.6729
Length   15/3, alignment  9/ 3, fail:	13.0029
Length   15/3, alignment  9/ 9, found:	11.6582
Length   15/3, alignment  9/ 9, fail:	13.0029
Length   15/3, alignment  9/15, found:	11.9512
Length   15/3, alignment  9/15, fail:	13.2866
Length   15/3, alignment 15/ 0, found:	12.2012
Length   15/3, alignment 15/ 0, fail:	12.4697
Length   15/3, alignment 15/ 3, found:	12.749
Length   15/3, alignment 15/ 3, fail:	12.7437
Length   15/3, alignment 15/ 9, found:	12.7485
Length   15/3, alignment 15/ 9, fail:	13.0127
Length   15/3, alignment 15/15, found:	13.0225
Length   15/3, alignment 15/15, fail:	13.2866
Length   18/3, alignment  0/ 0, found:	11.4136
Length   18/3, alignment  0/ 0, fail:	12.2549
Length   18/3, alignment  0/ 3, found:	14.4312
Length   18/3, alignment  0/ 3, fail:	12.7876
Length   18/3, alignment  0/ 9, found:	11.4136
Length   18/3, alignment  0/ 9, fail:	12.4746
Length   18/3, alignment  0/15, found:	12.2549
Length   18/3, alignment  0/15, fail:	13.0518
Length   18/3, alignment  3/ 0, found:	10.895
Length   18/3, alignment  3/ 0, fail:	11.9663
Length   18/3, alignment  3/ 3, found:	11.9658
Length   18/3, alignment  3/ 3, fail:	12.7729
Length   18/3, alignment  3/ 9, found:	11.6826
Length   18/3, alignment  3/ 9, fail:	12.7441
Length   18/3, alignment  3/15, found:	11.7021
Length   18/3, alignment  3/15, fail:	13.042
Length   18/3, alignment  9/ 0, found:	11.4331
Length   18/3, alignment  9/ 0, fail:	12.2012
Length   18/3, alignment  9/ 3, found:	11.4087
Length   18/3, alignment  9/ 3, fail:	12.7437
Length   18/3, alignment  9/ 9, found:	11.6631
Length   18/3, alignment  9/ 9, fail:	12.7393
Length   18/3, alignment  9/15, found:	11.9663
Length   18/3, alignment  9/15, fail:	13.2915
Length   18/3, alignment 15/ 0, found:	12.25
Length   18/3, alignment 15/ 0, fail:	12.2402
Length   18/3, alignment 15/ 3, found:	12.7686
Length   18/3, alignment 15/ 3, fail:	12.7925
Length   18/3, alignment 15/ 9, found:	12.7485
Length   18/3, alignment 15/ 9, fail:	12.7437
Length   18/3, alignment 15/15, found:	13.0469
Length   18/3, alignment 15/15, fail:	13.0566
Length   21/3, alignment  0/ 0, found:	11.7021
Length   21/3, alignment  0/ 0, fail:	12.5044
Length   21/3, alignment  0/ 3, found:	11.6777
Length   21/3, alignment  0/ 3, fail:	12.7637
Length   21/3, alignment  0/ 9, found:	11.6582
Length   21/3, alignment  0/ 9, fail:	14.4409
Length   21/3, alignment  0/15, found:	12.2451
Length   21/3, alignment  0/15, fail:	13.0669
Length   21/3, alignment  3/ 0, found:	10.8853
Length   21/3, alignment  3/ 0, fail:	11.9468
Length   21/3, alignment  3/ 3, found:	11.6875
Length   21/3, alignment  3/ 3, fail:	12.7583
Length   21/3, alignment  3/ 9, found:	11.6631
Length   21/3, alignment  3/ 9, fail:	12.7437
Length   21/3, alignment  3/15, found:	11.6729
Length   21/3, alignment  3/15, fail:	12.7681
Length   21/3, alignment  9/ 0, found:	12.2256
Length   21/3, alignment  9/ 0, fail:	12.2158
Length   21/3, alignment  9/ 3, found:	12.7729
Length   21/3, alignment  9/ 3, fail:	12.7388
Length   21/3, alignment  9/ 9, found:	12.7588
Length   21/3, alignment  9/ 9, fail:	12.7339
Length   21/3, alignment  9/15, found:	12.7637
Length   21/3, alignment  9/15, fail:	12.7485
Length   21/3, alignment 15/ 0, found:	12.2251
Length   21/3, alignment 15/ 0, fail:	12.4946
Length   21/3, alignment 15/ 3, found:	12.7632
Length   21/3, alignment 15/ 3, fail:	12.7632
Length   21/3, alignment 15/ 9, found:	12.7437
Length   21/3, alignment 15/ 9, fail:	12.7485
Length   21/3, alignment 15/15, found:	12.8467
Length   21/3, alignment 15/15, fail:	12.8809
Length   24/3, alignment  0/ 0, found:	11.6826
Length   24/3, alignment  0/ 0, fail:	12.2153
Length   24/3, alignment  0/ 3, found:	11.3989
Length   24/3, alignment  0/ 3, fail:	12.4844
Length   24/3, alignment  0/ 9, found:	11.394
Length   24/3, alignment  0/ 9, fail:	12.4648
Length   24/3, alignment  0/15, found:	12.2056
Length   24/3, alignment  0/15, fail:	12.7534
Length   24/3, alignment  3/ 0, found:	13.0566
Length   24/3, alignment  3/ 0, fail:	11.668
Length   24/3, alignment  3/ 3, found:	11.6924
Length   24/3, alignment  3/ 3, fail:	12.7583
Length   24/3, alignment  3/ 9, found:	11.6675
Length   24/3, alignment  3/ 9, fail:	12.7388
Length   24/3, alignment  3/15, found:	11.4087
Length   24/3, alignment  3/15, fail:	13.0371
Length   24/3, alignment  9/ 0, found:	11.9468
Length   24/3, alignment  9/ 0, fail:	11.9468
Length   24/3, alignment  9/ 3, found:	12.7588
Length   24/3, alignment  9/ 3, fail:	12.7485
Length   24/3, alignment  9/ 9, found:	12.7588
Length   24/3, alignment  9/ 9, fail:	12.7339
Length   24/3, alignment  9/15, found:	12.7588
Length   24/3, alignment  9/15, fail:	12.7534
Length   24/3, alignment 15/ 0, found:	11.9512
Length   24/3, alignment 15/ 0, fail:	12.2153
Length   24/3, alignment 15/ 3, found:	12.7583
Length   24/3, alignment 15/ 3, fail:	12.7681
Length   24/3, alignment 15/ 9, found:	12.7534
Length   24/3, alignment 15/ 9, fail:	12.7388
Length   24/3, alignment 15/15, found:	12.7583
Length   24/3, alignment 15/15, fail:	12.7681
Length   27/3, alignment  0/ 0, found:	11.4038
Length   27/3, alignment  0/ 0, fail:	11.937
Length   27/3, alignment  0/ 3, found:	11.4136
Length   27/3, alignment  0/ 3, fail:	12.4941
Length   27/3, alignment  0/ 9, found:	11.6626
Length   27/3, alignment  0/ 9, fail:	12.4746
Length   27/3, alignment  0/15, found:	12.2251
Length   27/3, alignment  0/15, fail:	12.7437
Length   27/3, alignment  3/ 0, found:	12.2012
Length   27/3, alignment  3/ 0, fail:	11.9419
Length   27/3, alignment  3/ 3, found:	12.7534
Length   27/3, alignment  3/ 3, fail:	12.7485
Length   27/3, alignment  3/ 9, found:	14.7144
Length   27/3, alignment  3/ 9, fail:	12.7534
Length   27/3, alignment  3/15, found:	12.7832
Length   27/3, alignment  3/15, fail:	12.7632
Length   27/3, alignment  9/ 0, found:	12.2104
Length   27/3, alignment  9/ 0, fail:	12.2109
Length   27/3, alignment  9/ 3, found:	12.7583
Length   27/3, alignment  9/ 3, fail:	12.7485
Length   27/3, alignment  9/ 9, found:	12.7485
Length   27/3, alignment  9/ 9, fail:	12.7437
Length   27/3, alignment  9/15, found:	13.0322
Length   27/3, alignment  9/15, fail:	13.0225
Length   27/3, alignment 15/ 0, found:	12.2207
Length   27/3, alignment 15/ 0, fail:	12.2109
Length   27/3, alignment 15/ 3, found:	12.7632
Length   27/3, alignment 15/ 3, fail:	13.0127
Length   27/3, alignment 15/ 9, found:	12.7437
Length   27/3, alignment 15/ 9, fail:	12.7437
Length   27/3, alignment 15/15, found:	12.7583
Length   27/3, alignment 15/15, fail:	13.0225
Length   30/3, alignment  0/ 0, found:	12.7876
Length   30/3, alignment  0/ 0, fail:	12.1958
Length   30/3, alignment  0/ 3, found:	12.5088
Length   30/3, alignment  0/ 3, fail:	12.4648
Length   30/3, alignment  0/ 9, found:	12.4893
Length   30/3, alignment  0/ 9, fail:	12.4653
Length   30/3, alignment  0/15, found:	13.3306
Length   30/3, alignment  0/15, fail:	12.7393
Length   30/3, alignment  3/ 0, found:	11.9468
Length   30/3, alignment  3/ 0, fail:	11.9468
Length   30/3, alignment  3/ 3, found:	12.7632
Length   30/3, alignment  3/ 3, fail:	12.7534
Length   30/3, alignment  3/ 9, found:	12.7583
Length   30/3, alignment  3/ 9, fail:	12.7437
Length   30/3, alignment  3/15, found:	15.145
Length   30/3, alignment  3/15, fail:	13.0273
Length   30/3, alignment  9/ 0, found:	11.9419
Length   30/3, alignment  9/ 0, fail:	12.1963
Length   30/3, alignment  9/ 3, found:	12.7583
Length   30/3, alignment  9/ 3, fail:	12.7393
Length   30/3, alignment  9/ 9, found:	12.7485
Length   30/3, alignment  9/ 9, fail:	12.7393
Length   30/3, alignment  9/15, found:	13.0322
Length   30/3, alignment  9/15, fail:	13.0176
Length   30/3, alignment 15/ 0, found:	13.3062
Length   30/3, alignment 15/ 0, fail:	12.2012
Length   30/3, alignment 15/ 3, found:	13.8491
Length   30/3, alignment 15/ 3, fail:	12.7388
Length   30/3, alignment 15/ 9, found:	13.8491
Length   30/3, alignment 15/ 9, fail:	12.7344
Length   30/3, alignment 15/15, found:	14.1226
Length   30/3, alignment 15/15, fail:	13.0225
Length   33/3, alignment  0/ 0, found:	12.5039
Length   33/3, alignment  0/ 0, fail:	12.5137
Length   33/3, alignment  0/ 3, found:	12.4941
Length   33/3, alignment  0/ 3, fail:	12.7588
Length   33/3, alignment  0/ 9, found:	12.4844
Length   33/3, alignment  0/ 9, fail:	12.4795
Length   33/3, alignment  0/15, found:	13.3306
Length   33/3, alignment  0/15, fail:	13.0469
Length   33/3, alignment  3/ 0, found:	12.2207
Length   33/3, alignment  3/ 0, fail:	12.1958
Length   33/3, alignment  3/ 3, found:	12.7778
Length   33/3, alignment  3/ 3, fail:	12.7583
Length   33/3, alignment  3/ 9, found:	12.7485
Length   33/3, alignment  3/ 9, fail:	12.7388
Length   33/3, alignment  3/15, found:	13.0469
Length   33/3, alignment  3/15, fail:	13.0273
Length   33/3, alignment  9/ 0, found:	14.0737
Length   33/3, alignment  9/ 0, fail:	11.9268
Length   33/3, alignment  9/ 3, found:	12.7632
Length   33/3, alignment  9/ 3, fail:	12.7388
Length   33/3, alignment  9/ 9, found:	12.7534
Length   33/3, alignment  9/ 9, fail:	12.7441
Length   33/3, alignment  9/15, found:	12.7583
Length   33/3, alignment  9/15, fail:	12.7485
Length   33/3, alignment 15/ 0, found:	13.0518
Length   33/3, alignment 15/ 0, fail:	12.2251
Length   33/3, alignment 15/ 3, found:	13.8535
Length   33/3, alignment 15/ 3, fail:	12.7588
Length   33/3, alignment 15/ 9, found:	13.8296
Length   33/3, alignment 15/ 9, fail:	12.7339
Length   33/3, alignment 15/15, found:	13.8735
Length   33/3, alignment 15/15, fail:	12.7734
Length   36/3, alignment  0/ 0, found:	12.4893
Length   36/3, alignment  0/ 0, fail:	12.2349
Length   36/3, alignment  0/ 3, found:	12.2153
Length   36/3, alignment  0/ 3, fail:	12.5039
Length   36/3, alignment  0/ 9, found:	12.4697
Length   36/3, alignment  0/ 9, fail:	12.4702
Length   36/3, alignment  0/15, found:	13.3013
Length   36/3, alignment  0/15, fail:	12.7632
Length   36/3, alignment  3/ 0, found:	11.9609
Length   36/3, alignment  3/ 0, fail:	11.9316
Length   36/3, alignment  3/ 3, found:	12.7583
Length   36/3, alignment  3/ 3, fail:	12.7534
Length   36/3, alignment  3/ 9, found:	12.7534
Length   36/3, alignment  3/ 9, fail:	12.7437
Length   36/3, alignment  3/15, found:	12.749
Length   36/3, alignment  3/15, fail:	12.7583
Length   36/3, alignment  9/ 0, found:	13.0522
Length   36/3, alignment  9/ 0, fail:	11.937
Length   36/3, alignment  9/ 3, found:	15.4189
Length   36/3, alignment  9/ 3, fail:	12.7388
Length   36/3, alignment  9/ 9, found:	13.3008
Length   36/3, alignment  9/ 9, fail:	12.7388
Length   36/3, alignment  9/15, found:	13.834
Length   36/3, alignment  9/15, fail:	12.7441
Length   36/3, alignment 15/ 0, found:	13.0518
Length   36/3, alignment 15/ 0, fail:	12.2251
Length   36/3, alignment 15/ 3, found:	13.8394
Length   36/3, alignment 15/ 3, fail:	12.7681
Length   36/3, alignment 15/ 9, found:	13.8193
Length   36/3, alignment 15/ 9, fail:	12.7339
Length   36/3, alignment 15/15, found:	14.1226
Length   36/3, alignment 15/15, fail:	13.042
Length   39/3, alignment  0/ 0, found:	12.4849
Length   39/3, alignment  0/ 0, fail:	12.4941
Length   39/3, alignment  0/ 3, found:	12.4844
Length   39/3, alignment  0/ 3, fail:	12.4697
Length   39/3, alignment  0/ 9, found:	12.7485
Length   39/3, alignment  0/ 9, fail:	12.4697
Length   39/3, alignment  0/15, found:	13.0322
Length   39/3, alignment  0/15, fail:	12.7437
Length   39/3, alignment  3/ 0, found:	12.499
Length   39/3, alignment  3/ 0, fail:	12.4751
Length   39/3, alignment  3/ 3, found:	12.7681
Length   39/3, alignment  3/ 3, fail:	12.7485
Length   39/3, alignment  3/ 9, found:	12.7534
Length   39/3, alignment  3/ 9, fail:	12.7485
Length   39/3, alignment  3/15, found:	13.0273
Length   39/3, alignment  3/15, fail:	13.0225
Length   39/3, alignment  9/ 0, found:	13.8438
Length   39/3, alignment  9/ 0, fail:	12.5044
Length   39/3, alignment  9/ 3, found:	13.8491
Length   39/3, alignment  9/ 3, fail:	12.7681
Length   39/3, alignment  9/ 9, found:	15.7905
Length   39/3, alignment  9/ 9, fail:	12.7441
Length   39/3, alignment  9/15, found:	13.854
Length   39/3, alignment  9/15, fail:	12.7588
Length   39/3, alignment 15/ 0, found:	13.5752
Length   39/3, alignment 15/ 0, fail:	12.2012
Length   39/3, alignment 15/ 3, found:	13.8491
Length   39/3, alignment 15/ 3, fail:	12.7583
Length   39/3, alignment 15/ 9, found:	13.8291
Length   39/3, alignment 15/ 9, fail:	12.7441
Length   39/3, alignment 15/15, found:	13.8486
Length   39/3, alignment 15/15, fail:	12.7534
Length   42/3, alignment  0/ 0, found:	12.4946
Length   42/3, alignment  0/ 0, fail:	12.2061
Length   42/3, alignment  0/ 3, found:	12.7583
Length   42/3, alignment  0/ 3, fail:	12.4844
Length   42/3, alignment  0/ 9, found:	12.2104
Length   42/3, alignment  0/ 9, fail:	12.4653
Length   42/3, alignment  0/15, found:	13.0322
Length   42/3, alignment  0/15, fail:	12.7485
Length   42/3, alignment  3/ 0, found:	13.0273
Length   42/3, alignment  3/ 0, fail:	12.2109
Length   42/3, alignment  3/ 3, found:	13.2866
Length   42/3, alignment  3/ 3, fail:	12.7539
Length   42/3, alignment  3/ 9, found:	13.8345
Length   42/3, alignment  3/ 9, fail:	12.7437
Length   42/3, alignment  3/15, found:	13.8389
Length   42/3, alignment  3/15, fail:	13.0273
Length   42/3, alignment  9/ 0, found:	13.2964
Length   42/3, alignment  9/ 0, fail:	12.2207
Length   42/3, alignment  9/ 3, found:	13.8389
Length   42/3, alignment  9/ 3, fail:	12.7681
Length   42/3, alignment  9/ 9, found:	13.8198
Length   42/3, alignment  9/ 9, fail:	12.7437
Length   42/3, alignment  9/15, found:	15.8389
Length   42/3, alignment  9/15, fail:	12.7681
Length   42/3, alignment 15/ 0, found:	12.7783
Length   42/3, alignment 15/ 0, fail:	11.9419
Length   42/3, alignment 15/ 3, found:	13.3208
Length   42/3, alignment 15/ 3, fail:	12.7534
Length   42/3, alignment 15/ 9, found:	13.2817
Length   42/3, alignment 15/ 9, fail:	12.7388
Length   42/3, alignment 15/15, found:	13.8584
Length   42/3, alignment 15/15, fail:	12.7583
Length   45/3, alignment  0/ 0, found:	13.0669
Length   45/3, alignment  0/ 0, fail:	12.2061
Length   45/3, alignment  0/ 3, found:	13.042
Length   45/3, alignment  0/ 3, fail:	12.4751
Length   45/3, alignment  0/ 9, found:	13.0371
Length   45/3, alignment  0/ 9, fail:	12.4697
Length   45/3, alignment  0/15, found:	14.436
Length   45/3, alignment  0/15, fail:	12.7632
Length   45/3, alignment  3/ 0, found:	12.7583
Length   45/3, alignment  3/ 0, fail:	12.2158
Length   45/3, alignment  3/ 3, found:	13.3062
Length   45/3, alignment  3/ 3, fail:	12.7734
Length   45/3, alignment  3/ 9, found:	13.2964
Length   45/3, alignment  3/ 9, fail:	12.7388
Length   45/3, alignment  3/15, found:	13.8389
Length   45/3, alignment  3/15, fail:	12.7632
Length   45/3, alignment  9/ 0, found:	13.2915
Length   45/3, alignment  9/ 0, fail:	11.9468
Length   45/3, alignment  9/ 3, found:	13.9028
Length   45/3, alignment  9/ 3, fail:	12.7974
Length   45/3, alignment  9/ 9, found:	14.1323
Length   45/3, alignment  9/ 9, fail:	12.7632
Length   45/3, alignment  9/15, found:	14.1133
Length   45/3, alignment  9/15, fail:	15.0469
Length   45/3, alignment 15/ 0, found:	13.5898
Length   45/3, alignment 15/ 0, fail:	12.2158
Length   45/3, alignment 15/ 3, found:	14.1719
Length   45/3, alignment 15/ 3, fail:	12.7485
Length   45/3, alignment 15/ 9, found:	14.1279
Length   45/3, alignment 15/ 9, fail:	12.7437
Length   45/3, alignment 15/15, found:	14.4307
Length   45/3, alignment 15/15, fail:	13.0225
Length    8/4, alignment  0/ 0, found:	11.6826
Length    8/4, alignment  0/ 0, fail:	10.876
Length    8/4, alignment  0/ 3, found:	11.6875
Length    8/4, alignment  0/ 3, fail:	11.4087
Length    8/4, alignment  0/ 9, found:	11.6582
Length    8/4, alignment  0/ 9, fail:	11.3843
Length    8/4, alignment  0/15, found:	12.23
Length    8/4, alignment  0/15, fail:	11.6777
Length    8/4, alignment  3/ 0, found:	11.1494
Length    8/4, alignment  3/ 0, fail:	11.1201
Length    8/4, alignment  3/ 3, found:	11.6973
Length    8/4, alignment  3/ 3, fail:	11.6582
Length    8/4, alignment  3/ 9, found:	11.6479
Length    8/4, alignment  3/ 9, fail:	11.6528
Length    8/4, alignment  3/15, found:	11.9565
Length    8/4, alignment  3/15, fail:	11.9268
Length    8/4, alignment  9/ 0, found:	11.1396
Length    8/4, alignment  9/ 0, fail:	12.4751
Length    8/4, alignment  9/ 3, found:	11.668
Length    8/4, alignment  9/ 3, fail:	13.0176
Length    8/4, alignment  9/ 9, found:	11.6631
Length    8/4, alignment  9/ 9, fail:	13.0078
Length    8/4, alignment  9/15, found:	11.9463
Length    8/4, alignment  9/15, fail:	13.0176
Length    8/4, alignment 15/ 0, found:	12.2251
Length    8/4, alignment 15/ 0, fail:	12.2056
Length    8/4, alignment 15/ 3, found:	12.7729
Length    8/4, alignment 15/ 3, fail:	14.4702
Length    8/4, alignment 15/ 9, found:	12.7485
Length    8/4, alignment 15/ 9, fail:	12.7437
Length    8/4, alignment 15/15, found:	12.7734
Length    8/4, alignment 15/15, fail:	12.7534
Length   12/4, alignment  0/ 0, found:	11.3989
Length   12/4, alignment  0/ 0, fail:	10.8413
Length   12/4, alignment  0/ 3, found:	11.3892
Length   12/4, alignment  0/ 3, fail:	11.6533
Length   12/4, alignment  0/ 9, found:	11.6533
Length   12/4, alignment  0/ 9, fail:	11.6582
Length   12/4, alignment  0/15, found:	12.2056
Length   12/4, alignment  0/15, fail:	11.6631
Length   12/4, alignment  3/ 0, found:	10.5869
Length   12/4, alignment  3/ 0, fail:	10.8511
Length   12/4, alignment  3/ 3, found:	11.6826
Length   12/4, alignment  3/ 3, fail:	12.064
Length   12/4, alignment  3/ 9, found:	11.7559
Length   12/4, alignment  3/ 9, fail:	11.6577
Length   12/4, alignment  3/15, found:	11.9365
Length   12/4, alignment  3/15, fail:	11.6577
Length   12/4, alignment  9/ 0, found:	10.8657
Length   12/4, alignment  9/ 0, fail:	11.9365
Length   12/4, alignment  9/ 3, found:	11.6724
Length   12/4, alignment  9/ 3, fail:	12.7437
Length   12/4, alignment  9/ 9, found:	11.3892
Length   12/4, alignment  9/ 9, fail:	13.0127
Length   12/4, alignment  9/15, found:	11.668
Length   12/4, alignment  9/15, fail:	13.0176
Length   12/4, alignment 15/ 0, found:	11.9316
Length   12/4, alignment 15/ 0, fail:	12.2104
Length   12/4, alignment 15/ 3, found:	12.7539
Length   12/4, alignment 15/ 3, fail:	12.7583
Length   12/4, alignment 15/ 9, found:	12.7485
Length   12/4, alignment 15/ 9, fail:	12.7388
Length   12/4, alignment 15/15, found:	12.7485
Length   12/4, alignment 15/15, fail:	14.7534
Length   16/4, alignment  0/ 0, found:	11.4087
Length   16/4, alignment  0/ 0, fail:	12.4746
Length   16/4, alignment  0/ 3, found:	11.3989
Length   16/4, alignment  0/ 3, fail:	12.7534
Length   16/4, alignment  0/ 9, found:	11.9321
Length   16/4, alignment  0/ 9, fail:	12.7388
Length   16/4, alignment  0/15, found:	12.2251
Length   16/4, alignment  0/15, fail:	12.7534
Length   16/4, alignment  3/ 0, found:	10.5923
