                       	strtok
Length  174/29, alignment 15/15, fail:	67.4414
Length  203/29, alignment  0/ 0, found:	68.0957
Length  203/29, alignment  0/ 0, fail:	67.9443
Length  203/29, alignment  0/ 3, found:	67.9004
Length  203/29, alignment  0/ 3, fail:	67.8516
Length  203/29, alignment  0/ 9, found:	68.1299
Length  203/29, alignment  0/ 9, fail:	67.8857
Length  203/29, alignment  0/15, found:	67.832
Length  203/29, alignment  0/15, fail:	68.0566
Length  203/29, alignment  3/ 0, found:	68.0908
Length  203/29, alignment  3/ 0, fail:	67.876
Length  203/29, alignment  3/ 3, found:	67.9004
Length  203/29, alignment  3/ 3, fail:	67.9834
Length  203/29, alignment  3/ 9, found:	68.0811
Length  203/29, alignment  3/ 9, fail:	67.876
Length  203/29, alignment  3/15, found:	68.5889
Length  203/29, alignment  3/15, fail:	68.1885
Length  203/29, alignment  9/ 0, found:	69.4336
Length  203/29, alignment  9/ 0, fail:	69.3359
Length  203/29, alignment  9/ 3, found:	69.3945
Length  203/29, alignment  9/ 3, fail:	69.3701
Length  203/29, alignment  9/ 9, found:	69.3018
Length  203/29, alignment  9/ 9, fail:	69.3359
Length  203/29, alignment  9/15, found:	69.3701
Length  203/29, alignment  9/15, fail:	69.3408
Length  203/29, alignment 15/ 0, found:	68.6963
Length  203/29, alignment 15/ 0, fail:	68.8086
Length  203/29, alignment 15/ 3, found:	68.7646
Length  203/29, alignment 15/ 3, fail:	68.7207
Length  203/29, alignment 15/ 9, found:	68.7207
Length  203/29, alignment 15/ 9, fail:	68.7402
Length  203/29, alignment 15/15, found:	68.6963
Length  203/29, alignment 15/15, fail:	68.7354
Length  232/29, alignment  0/ 0, found:	68.9697
Length  232/29, alignment  0/ 0, fail:	68.8232
Length  232/29, alignment  0/ 3, found:	69.1895
Length  232/29, alignment  0/ 3, fail:	69.1992
Length  232/29, alignment  0/ 9, found:	68.7891
Length  232/29, alignment  0/ 9, fail:	68.9258
Length  232/29, alignment  0/15, found:	68.8281
Length  232/29, alignment  0/15, fail:	68.6719
Length  232/29, alignment  3/ 0, found:	68.6719
Length  232/29, alignment  3/ 0, fail:	69.1602
Length  232/29, alignment  3/ 3, found:	69.9609
Length  232/29, alignment  3/ 3, fail:	68.9111
Length  232/29, alignment  3/ 9, found:	68.8232
Length  232/29, alignment  3/ 9, fail:	69.165
Length  232/29, alignment  3/15, found:	68.6963
Length  232/29, alignment  3/15, fail:	68.7842
Length  232/29, alignment  9/ 0, found:	70.3564
Length  232/29, alignment  9/ 0, fail:	70.415
Length  232/29, alignment  9/ 3, found:	70.4199
Length  232/29, alignment  9/ 3, fail:	70.3564
Length  232/29, alignment  9/ 9, found:	70.2832
Length  232/29, alignment  9/ 9, fail:	70.3564
Length  232/29, alignment  9/15, found:	70.3418
Length  232/29, alignment  9/15, fail:	70.3467
Length  232/29, alignment 15/ 0, found:	70.332
Length  232/29, alignment 15/ 0, fail:	70.3662
Length  232/29, alignment 15/ 3, found:	70.2832
Length  232/29, alignment 15/ 3, fail:	70.3809
Length  232/29, alignment 15/ 9, found:	70.3564
Length  232/29, alignment 15/ 9, fail:	70.3467
Length  232/29, alignment 15/15, found:	70.3223
Length  232/29, alignment 15/15, fail:	70.2686
Length  261/29, alignment  0/ 0, found:	70.9521
Length  261/29, alignment  0/ 0, fail:	70.7959
Length  261/29, alignment  0/ 3, found:	70.8936
Length  261/29, alignment  0/ 3, fail:	70.8887
Length  261/29, alignment  0/ 9, found:	70.8203
Length  261/29, alignment  0/ 9, fail:	71.7188
Length  261/29, alignment  0/15, found:	70.9521
Length  261/29, alignment  0/15, fail:	70.957
Length  261/29, alignment  3/ 0, found:	70.9229
Length  261/29, alignment  3/ 0, fail:	70.9521
Length  261/29, alignment  3/ 3, found:	70.9766
Length  261/29, alignment  3/ 3, fail:	70.791
Length  261/29, alignment  3/ 9, found:	70.8203
Length  261/29, alignment  3/ 9, fail:	70.9521
Length  261/29, alignment  3/15, found:	70.8496
Length  261/29, alignment  3/15, fail:	70.9326
Length  261/29, alignment  9/ 0, found:	70.9229
Length  261/29, alignment  9/ 0, fail:	70.918
Length  261/29, alignment  9/ 3, found:	70.8691
Length  261/29, alignment  9/ 3, fail:	70.9521
Length  261/29, alignment  9/ 9, found:	70.9033
Length  261/29, alignment  9/ 9, fail:	70.9814
Length  261/29, alignment  9/15, found:	70.9424
Length  261/29, alignment  9/15, fail:	70.874
Length  261/29, alignment 15/ 0, found:	71.3672
Length  261/29, alignment 15/ 0, fail:	71.3477
Length  261/29, alignment 15/ 3, found:	71.3525
Length  261/29, alignment 15/ 3, fail:	71.3428
Length  261/29, alignment 15/ 9, found:	71.333
Length  261/29, alignment 15/ 9, fail:	71.3135
Length  261/29, alignment 15/15, found:	71.3428
Length  261/29, alignment 15/15, fail:	71.3086
Length  290/29, alignment  0/ 0, found:	73.7744
Length  290/29, alignment  0/ 0, fail:	72.6025
Length  290/29, alignment  0/ 3, found:	72.6172
Length  290/29, alignment  0/ 3, fail:	73.0225
Length  290/29, alignment  0/ 9, found:	72.7881
Length  290/29, alignment  0/ 9, fail:	72.5537
Length  290/29, alignment  0/15, found:	72.9541
Length  290/29, alignment  0/15, fail:	72.5488
Length  290/29, alignment  3/ 0, found:	72.5732
Length  290/29, alignment  3/ 0, fail:	72.8809
Length  290/29, alignment  3/ 3, found:	72.583
Length  290/29, alignment  3/ 3, fail:	72.7734
Length  290/29, alignment  3/ 9, found:	72.7051
Length  290/29, alignment  3/ 9, fail:	72.9248
Length  290/29, alignment  3/15, found:	72.9688
Length  290/29, alignment  3/15, fail:	72.9492
Length  290/29, alignment  9/ 0, found:	72.9053
Length  290/29, alignment  9/ 0, fail:	72.5146
Length  290/29, alignment  9/ 3, found:	72.5879
Length  290/29, alignment  9/ 3, fail:	72.8027
Length  290/29, alignment  9/ 9, found:	72.6221
Length  290/29, alignment  9/ 9, fail:	72.9297
Length  290/29, alignment  9/15, found:	72.9883
Length  290/29, alignment  9/15, fail:	72.9541
Length  290/29, alignment 15/ 0, found:	74.2969
Length  290/29, alignment 15/ 0, fail:	74.3164
Length  290/29, alignment 15/ 3, found:	74.3311
Length  290/29, alignment 15/ 3, fail:	74.8877
Length  290/29, alignment 15/ 9, found:	74.2773
Length  290/29, alignment 15/ 9, fail:	74.2432
Length  290/29, alignment 15/15, found:	74.2725
Length  290/29, alignment 15/15, fail:	74.2822
Length  319/29, alignment  0/ 0, found:	74.2529
Length  319/29, alignment  0/ 0, fail:	74.2725
Length  319/29, alignment  0/ 3, found:	74.3018
Length  319/29, alignment  0/ 3, fail:	74.3555
Length  319/29, alignment  0/ 9, found:	74.2676
Length  319/29, alignment  0/ 9, fail:	74.2627
Length  319/29, alignment  0/15, found:	74.2725
Length  319/29, alignment  0/15, fail:	74.3066
Length  319/29, alignment  3/ 0, found:	74.2822
Length  319/29, alignment  3/ 0, fail:	74.873
Length  319/29, alignment  3/ 3, found:	74.8047
Length  319/29, alignment  3/ 3, fail:	74.6094
Length  319/29, alignment  3/ 9, found:	74.7266
Length  319/29, alignment  3/ 9, fail:	74.5068
Length  319/29, alignment  3/15, found:	74.9512
Length  319/29, alignment  3/15, fail:	74.3213
Length  319/29, alignment  9/ 0, found:	74.2334
Length  319/29, alignment  9/ 0, fail:	74.292
Length  319/29, alignment  9/ 3, found:	74.9951
Length  319/29, alignment  9/ 3, fail:	74.7559
Length  319/29, alignment  9/ 9, found:	74.6582
Length  319/29, alignment  9/ 9, fail:	74.9219
Length  319/29, alignment  9/15, found:	74.7607
Length  319/29, alignment  9/15, fail:	74.4092
Length  319/29, alignment 15/ 0, found:	74.2969
Length  319/29, alignment 15/ 0, fail:	74.9023
Length  319/29, alignment 15/ 3, found:	74.917
Length  319/29, alignment 15/ 3, fail:	74.4092
Length  319/29, alignment 15/ 9, found:	74.4922
Length  319/29, alignment 15/ 9, fail:	74.5605
Length  319/29, alignment 15/15, found:	75.0684
Length  319/29, alignment 15/15, fail:	74.4531
Length  348/29, alignment  0/ 0, found:	75.4492
Length  348/29, alignment  0/ 0, fail:	75.4834
Length  348/29, alignment  0/ 3, found:	75.4541
Length  348/29, alignment  0/ 3, fail:	75.459
Length  348/29, alignment  0/ 9, found:	75.4785
Length  348/29, alignment  0/ 9, fail:	75.4395
Length  348/29, alignment  0/15, found:	75.4492
Length  348/29, alignment  0/15, fail:	75.4736
Length  348/29, alignment  3/ 0, found:	75.3955
Length  348/29, alignment  3/ 0, fail:	75.4395
Length  348/29, alignment  3/ 3, found:	75.4297
Length  348/29, alignment  3/ 3, fail:	75.415
Length  348/29, alignment  3/ 9, found:	75.4541
Length  348/29, alignment  3/ 9, fail:	75.4443
Length  348/29, alignment  3/15, found:	75.9668
Length  348/29, alignment  3/15, fail:	75.4834
Length  348/29, alignment  9/ 0, found:	76.2451
Length  348/29, alignment  9/ 0, fail:	76.2061
Length  348/29, alignment  9/ 3, found:	76.2939
Length  348/29, alignment  9/ 3, fail:	76.25
Length  348/29, alignment  9/ 9, found:	76.2842
Length  348/29, alignment  9/ 9, fail:	76.3281
Length  348/29, alignment  9/15, found:	76.04
Length  348/29, alignment  9/15, fail:	76.333
Length  348/29, alignment 15/ 0, found:	76.0791
Length  348/29, alignment 15/ 0, fail:	76.0059
Length  348/29, alignment 15/ 3, found:	76.123
Length  348/29, alignment 15/ 3, fail:	76.25
Length  348/29, alignment 15/ 9, found:	76.2158
Length  348/29, alignment 15/ 9, fail:	76.3965
Length  348/29, alignment 15/15, found:	76.2305
Length  348/29, alignment 15/15, fail:	76.3965
Length  377/29, alignment  0/ 0, found:	76.8408
Length  377/29, alignment  0/ 0, fail:	76.8701
Length  377/29, alignment  0/ 3, found:	76.8066
Length  377/29, alignment  0/ 3, fail:	76.8457
Length  377/29, alignment  0/ 9, found:	76.8115
Length  377/29, alignment  0/ 9, fail:	76.8115
Length  377/29, alignment  0/15, found:	76.8262
Length  377/29, alignment  0/15, fail:	76.8213
Length  377/29, alignment  3/ 0, found:	77.3877
Length  377/29, alignment  3/ 0, fail:	76.8311
Length  377/29, alignment  3/ 3, found:	76.7871
Length  377/29, alignment  3/ 3, fail:	76.8408
Length  377/29, alignment  3/ 9, found:	76.8213
Length  377/29, alignment  3/ 9, fail:	76.8604
Length  377/29, alignment  3/15, found:	76.8115
Length  377/29, alignment  3/15, fail:	76.7822
Length  377/29, alignment  9/ 0, found:	78.0518
Length  377/29, alignment  9/ 0, fail:	78.0273
Length  377/29, alignment  9/ 3, found:	78.0322
Length  377/29, alignment  9/ 3, fail:	77.9785
Length  377/29, alignment  9/ 9, found:	78.0078
Length  377/29, alignment  9/ 9, fail:	77.9736
Length  377/29, alignment  9/15, found:	78.0176
Length  377/29, alignment  9/15, fail:	78.0127
Length  377/29, alignment 15/ 0, found:	78.0078
Length  377/29, alignment 15/ 0, fail:	78.0518
Length  377/29, alignment 15/ 3, found:	77.9736
Length  377/29, alignment 15/ 3, fail:	77.9688
Length  377/29, alignment 15/ 9, found:	77.998
Length  377/29, alignment 15/ 9, fail:	78.0469
Length  377/29, alignment 15/15, found:	78.0566
Length  377/29, alignment 15/15, fail:	77.9688
Length  406/29, alignment  0/ 0, found:	79.5752
Length  406/29, alignment  0/ 0, fail:	80.1221
Length  406/29, alignment  0/ 3, found:	79.5801
Length  406/29, alignment  0/ 3, fail:	79.6533
Length  406/29, alignment  0/ 9, found:	79.5557
Length  406/29, alignment  0/ 9, fail:	79.6045
Length  406/29, alignment  0/15, found:	79.5801
Length  406/29, alignment  0/15, fail:	79.5654
Length  406/29, alignment  3/ 0, found:	78.9941
Length  406/29, alignment  3/ 0, fail:	79.0039
Length  406/29, alignment  3/ 3, found:	78.9453
Length  406/29, alignment  3/ 3, fail:	78.9746
Length  406/29, alignment  3/ 9, found:	78.9795
Length  406/29, alignment  3/ 9, fail:	78.9941
Length  406/29, alignment  3/15, found:	78.9746
Length  406/29, alignment  3/15, fail:	78.9355
Length  406/29, alignment  9/ 0, found:	78.9893
Length  406/29, alignment  9/ 0, fail:	79.0088
Length  406/29, alignment  9/ 3, found:	78.9893
Length  406/29, alignment  9/ 3, fail:	79.0234
Length  406/29, alignment  9/ 9, found:	78.9062
Length  406/29, alignment  9/ 9, fail:	78.9453
Length  406/29, alignment  9/15, found:	78.9844
Length  406/29, alignment  9/15, fail:	79.0283
Length  406/29, alignment 15/ 0, found:	79.6484
Length  406/29, alignment 15/ 0, fail:	80.8008
Length  406/29, alignment 15/ 3, found:	79.6924
Length  406/29, alignment 15/ 3, fail:	79.6191
Length  406/29, alignment 15/ 9, found:	79.6582
Length  406/29, alignment 15/ 9, fail:	79.7168
Length  406/29, alignment 15/15, found:	79.6729
Length  406/29, alignment 15/15, fail:	79.6631
Length  435/29, alignment  0/ 0, found:	80.8887
Length  435/29, alignment  0/ 0, fail:	80.918
Length  435/29, alignment  0/ 3, found:	80.9277
Length  435/29, alignment  0/ 3, fail:	80.9326
Length  435/29, alignment  0/ 9, found:	80.8594
Length  435/29, alignment  0/ 9, fail:	80.8887
Length  435/29, alignment  0/15, found:	80.9082
Length  435/29, alignment  0/15, fail:	80.9229
Length  435/29, alignment  3/ 0, found:	80.8984
Length  435/29, alignment  3/ 0, fail:	80.8887
Length  435/29, alignment  3/ 3, found:	80.8887
Length  435/29, alignment  3/ 3, fail:	80.8936
Length  435/29, alignment  3/ 9, found:	80.8447
Length  435/29, alignment  3/ 9, fail:	80.8838
Length  435/29, alignment  3/15, found:	80.8447
Length  435/29, alignment  3/15, fail:	80.8936
Length  435/29, alignment  9/ 0, found:	80.9033
Length  435/29, alignment  9/ 0, fail:	82.0703
Length  435/29, alignment  9/ 3, found:	80.874
Length  435/29, alignment  9/ 3, fail:	80.9277
Length  435/29, alignment  9/ 9, found:	80.8594
Length  435/29, alignment  9/ 9, fail:	80.8984
Length  435/29, alignment  9/15, found:	80.8643
Length  435/29, alignment  9/15, fail:	80.8887
Length  435/29, alignment 15/ 0, found:	81.6846
Length  435/29, alignment 15/ 0, fail:	81.5771
Length  435/29, alignment 15/ 3, found:	81.5234
Length  435/29, alignment 15/ 3, fail:	81.8457
Length  435/29, alignment 15/ 9, found:	81.748
Length  435/29, alignment 15/ 9, fail:	81.6064
Length  435/29, alignment 15/15, found:	81.5625
Length  435/29, alignment 15/15, fail:	81.8408
Length   60/30, alignment  0/ 0, found:	48.1055
Length   60/30, alignment  0/ 0, fail:	48.1104
Length   60/30, alignment  0/ 3, found:	48.125
Length   60/30, alignment  0/ 3, fail:	48.1055
Length   60/30, alignment  0/ 9, found:	48.3984
Length   60/30, alignment  0/ 9, fail:	48.374
Length   60/30, alignment  0/15, found:	48.4375
Length   60/30, alignment  0/15, fail:	48.3887
Length   60/30, alignment  3/ 0, found:	48.1299
Length   60/30, alignment  3/ 0, fail:	48.0811
Length   60/30, alignment  3/ 3, found:	48.1006
Length   60/30, alignment  3/ 3, fail:	48.0859
Length   60/30, alignment  3/ 9, found:	48.335
Length   60/30, alignment  3/ 9, fail:	48.4277
Length   60/30, alignment  3/15, found:	48.3838
Length   60/30, alignment  3/15, fail:	49.1016
Length   60/30, alignment  9/ 0, found:	48.6133
Length   60/30, alignment  9/ 0, fail:	48.5498
Length   60/30, alignment  9/ 3, found:	48.6182
Length   60/30, alignment  9/ 3, fail:	48.5889
Length   60/30, alignment  9/ 9, found:	48.9062
Length   60/30, alignment  9/ 9, fail:	48.9453
Length   60/30, alignment  9/15, found:	48.9941
Length   60/30, alignment  9/15, fail:	48.9648
Length   60/30, alignment 15/ 0, found:	48.6328
Length   60/30, alignment 15/ 0, fail:	48.6719
Length   60/30, alignment 15/ 3, found:	48.6621
Length   60/30, alignment 15/ 3, fail:	48.6426
Length   60/30, alignment 15/ 9, found:	48.9551
Length   60/30, alignment 15/ 9, fail:	49.0625
Length   60/30, alignment 15/15, found:	49.0576
Length   60/30, alignment 15/15, fail:	48.8965
Length   90/30, alignment  0/ 0, found:	49.2871
Length   90/30, alignment  0/ 0, fail:	49.2236
Length   90/30, alignment  0/ 3, found:	49.2188
Length   90/30, alignment  0/ 3, fail:	49.1943
Length   90/30, alignment  0/ 9, found:	49.6387
Length   90/30, alignment  0/ 9, fail:	49.5703
Length   90/30, alignment  0/15, found:	49.7852
Length   90/30, alignment  0/15, fail:	49.7314
Length   90/30, alignment  3/ 0, found:	49.1406
Length   90/30, alignment  3/ 0, fail:	49.2383
Length   90/30, alignment  3/ 3, found:	49.2041
Length   90/30, alignment  3/ 3, fail:	49.2139
Length   90/30, alignment  3/ 9, found:	49.6436
Length   90/30, alignment  3/ 9, fail:	49.585
Length   90/30, alignment  3/15, found:	49.7363
Length   90/30, alignment  3/15, fail:	49.751
Length   90/30, alignment  9/ 0, found:	49.8682
Length   90/30, alignment  9/ 0, fail:	50.0684
Length   90/30, alignment  9/ 3, found:	49.9609
Length   90/30, alignment  9/ 3, fail:	50.0098
Length   90/30, alignment  9/ 9, found:	50.1367
Length   90/30, alignment  9/ 9, fail:	50.1758
Length   90/30, alignment  9/15, found:	51.8262
Length   90/30, alignment  9/15, fail:	50.625
Length   90/30, alignment 15/ 0, found:	49.8828
Length   90/30, alignment 15/ 0, fail:	49.9512
Length   90/30, alignment 15/ 3, found:	49.873
Length   90/30, alignment 15/ 3, fail:	49.9121
Length   90/30, alignment 15/ 9, found:	50.3662
Length   90/30, alignment 15/ 9, fail:	50.2393
Length   90/30, alignment 15/15, found:	50.6738
Length   90/30, alignment 15/15, fail:	50.5713
Length  120/30, alignment  0/ 0, found:	50.8057
Length  120/30, alignment  0/ 0, fail:	50.8008
Length  120/30, alignment  0/ 3, found:	50.7666
Length  120/30, alignment  0/ 3, fail:	50.7666
Length  120/30, alignment  0/ 9, found:	51.001
Length  120/30, alignment  0/ 9, fail:	50.9863
Length  120/30, alignment  0/15, found:	51.0693
Length  120/30, alignment  0/15, fail:	51.084
Length  120/30, alignment  3/ 0, found:	50.7959
Length  120/30, alignment  3/ 0, fail:	50.8203
Length  120/30, alignment  3/ 3, found:	50.7764
Length  120/30, alignment  3/ 3, fail:	50.7373
Length  120/30, alignment  3/ 9, found:	50.9912
Length  120/30, alignment  3/ 9, fail:	50.9863
Length  120/30, alignment  3/15, found:	51.1279
Length  120/30, alignment  3/15, fail:	51.0791
Length  120/30, alignment  9/ 0, found:	52.3096
Length  120/30, alignment  9/ 0, fail:	52.2266
Length  120/30, alignment  9/ 3, found:	52.207
Length  120/30, alignment  9/ 3, fail:	52.1729
Length  120/30, alignment  9/ 9, found:	52.3828
Length  120/30, alignment  9/ 9, fail:	52.3682
Length  120/30, alignment  9/15, found:	52.8467
Length  120/30, alignment  9/15, fail:	52.8516
Length  120/30, alignment 15/ 0, found:	52.1387
Length  120/30, alignment 15/ 0, fail:	52.2705
Length  120/30, alignment 15/ 3, found:	52.1826
Length  120/30, alignment 15/ 3, fail:	53.9014
Length  120/30, alignment 15/ 9, found:	52.3438
Length  120/30, alignment 15/ 9, fail:	52.4463
Length  120/30, alignment 15/15, found:	52.8271
Length  120/30, alignment 15/15, fail:	52.8613
Length  150/30, alignment  0/ 0, found:	54.3262
Length  150/30, alignment  0/ 0, fail:	54.1748
Length  150/30, alignment  0/ 3, found:	54.2236
Length  150/30, alignment  0/ 3, fail:	54.1553
Length  150/30, alignment  0/ 9, found:	54.2188
Length  150/30, alignment  0/ 9, fail:	54.209
Length  150/30, alignment  0/15, found:	54.3848
Length  150/30, alignment  0/15, fail:	54.3652
Length  150/30, alignment  3/ 0, found:	53.6914
Length  150/30, alignment  3/ 0, fail:	53.6621
Length  150/30, alignment  3/ 3, found:	53.6328
Length  150/30, alignment  3/ 3, fail:	53.6328
Length  150/30, alignment  3/ 9, found:	53.7549
Length  150/30, alignment  3/ 9, fail:	53.7451
Length  150/30, alignment  3/15, found:	53.8281
Length  150/30, alignment  3/15, fail:	53.9355
Length  150/30, alignment  9/ 0, found:	53.6719
Length  150/30, alignment  9/ 0, fail:	53.6914
Length  150/30, alignment  9/ 3, found:	53.6621
Length  150/30, alignment  9/ 3, fail:	53.5889
Length  150/30, alignment  9/ 9, found:	53.7354
Length  150/30, alignment  9/ 9, fail:	53.7012
Length  150/30, alignment  9/15, found:	53.8965
Length  150/30, alignment  9/15, fail:	53.8232
Length  150/30, alignment 15/ 0, found:	57.0898
Length  150/30, alignment 15/ 0, fail:	57.0605
Length  150/30, alignment 15/ 3, found:	57.0557
Length  150/30, alignment 15/ 3, fail:	57.0312
Length  150/30, alignment 15/ 9, found:	56.9922
Length  150/30, alignment 15/ 9, fail:	56.9971
Length  150/30, alignment 15/15, found:	56.9824
Length  150/30, alignment 15/15, fail:	59.043
Length  180/30, alignment  0/ 0, found:	67.1826
Length  180/30, alignment  0/ 0, fail:	67.1582
Length  180/30, alignment  0/ 3, found:	67.1875
Length  180/30, alignment  0/ 3, fail:	67.1973
Length  180/30, alignment  0/ 9, found:	67.1826
Length  180/30, alignment  0/ 9, fail:	67.1631
Length  180/30, alignment  0/15, found:	67.0996
Length  180/30, alignment  0/15, fail:	67.1533
Length  180/30, alignment  3/ 0, found:	67.1484
Length  180/30, alignment  3/ 0, fail:	67.2021
Length  180/30, alignment  3/ 3, found:	67.1924
Length  180/30, alignment  3/ 3, fail:	67.168
Length  180/30, alignment  3/ 9, found:	67.1924
Length  180/30, alignment  3/ 9, fail:	67.1826
Length  180/30, alignment  3/15, found:	67.1826
Length  180/30, alignment  3/15, fail:	67.1436
Length  180/30, alignment  9/ 0, found:	67.1924
Length  180/30, alignment  9/ 0, fail:	67.1777
Length  180/30, alignment  9/ 3, found:	67.207
Length  180/30, alignment  9/ 3, fail:	67.2314
Length  180/30, alignment  9/ 9, found:	67.168
Length  180/30, alignment  9/ 9, fail:	67.1289
Length  180/30, alignment  9/15, found:	67.1436
Length  180/30, alignment  9/15, fail:	67.1533
Length  180/30, alignment 15/ 0, found:	67.7686
Length  180/30, alignment 15/ 0, fail:	67.7051
Length  180/30, alignment 15/ 3, found:	67.6758
Length  180/30, alignment 15/ 3, fail:	67.6514
Length  180/30, alignment 15/ 9, found:	69.6875
Length  180/30, alignment 15/ 9, fail:	67.7051
Length  180/30, alignment 15/15, found:	67.5781
Length  180/30, alignment 15/15, fail:	67.627
Length  210/30, alignment  0/ 0, found:	69.0625
Length  210/30, alignment  0/ 0, fail:	69.0381
Length  210/30, alignment  0/ 3, found:	69.0771
Length  210/30, alignment  0/ 3, fail:	69.0234
Length  210/30, alignment  0/ 9, found:	68.9941
Length  210/30, alignment  0/ 9, fail:	68.9941
Length  210/30, alignment  0/15, found:	68.8965
Length  210/30, alignment  0/15, fail:	68.9551
Length  210/30, alignment  3/ 0, found:	69.0381
Length  210/30, alignment  3/ 0, fail:	69.0381
Length  210/30, alignment  3/ 3, found:	68.9893
Length  210/30, alignment  3/ 3, fail:	69.0088
Length  210/30, alignment  3/ 9, found:	68.9844
Length  210/30, alignment  3/ 9, fail:	68.9795
Length  210/30, alignment  3/15, found:	68.999
Length  210/30, alignment  3/15, fail:	68.8672
Length  210/30, alignment  9/ 0, found:	68.418
Length  210/30, alignment  9/ 0, fail:	68.418
Length  210/30, alignment  9/ 3, found:	68.3887
Length  210/30, alignment  9/ 3, fail:	68.4424
Length  210/30, alignment  9/ 9, found:	68.4521
Length  210/30, alignment  9/ 9, fail:	68.4277
Length  210/30, alignment  9/15, found:	68.4033
Length  210/30, alignment  9/15, fail:	68.4277
Length  210/30, alignment 15/ 0, found:	69.751
Length  210/30, alignment 15/ 0, fail:	68.7646
Length  210/30, alignment 15/ 3, found:	68.8135
Length  210/30, alignment 15/ 3, fail:	68.7695
Length  210/30, alignment 15/ 9, found:	68.7305
Length  210/30, alignment 15/ 9, fail:	68.8135
Length  210/30, alignment 15/15, found:	68.7256
Length  210/30, alignment 15/15, fail:	68.7646
Length  240/30, alignment  0/ 0, found:	69.8926
Length  240/30, alignment  0/ 0, fail:	69.8438
Length  240/30, alignment  0/ 3, found:	69.8193
Length  240/30, alignment  0/ 3, fail:	69.8242
Length  240/30, alignment  0/ 9, found:	69.873
Length  240/30, alignment  0/ 9, fail:	69.8047
Length  240/30, alignment  0/15, found:	69.8242
Length  240/30, alignment  0/15, fail:	69.8486
Length  240/30, alignment  3/ 0, found:	69.873
Length  240/30, alignment  3/ 0, fail:	69.8047
Length  240/30, alignment  3/ 3, found:	69.8291
Length  240/30, alignment  3/ 3, fail:	69.8584
Length  240/30, alignment  3/ 9, found:	69.8291
Length  240/30, alignment  3/ 9, fail:	69.8486
Length  240/30, alignment  3/15, found:	69.8096
Length  240/30, alignment  3/15, fail:	69.834
Length  240/30, alignment  9/ 0, found:	69.8682
Length  240/30, alignment  9/ 0, fail:	69.8633
Length  240/30, alignment  9/ 3, found:	69.8096
Length  240/30, alignment  9/ 3, fail:	70.8008
Length  240/30, alignment  9/ 9, found:	69.8389
Length  240/30, alignment  9/ 9, fail:	69.8389
Length  240/30, alignment  9/15, found:	69.7803
Length  240/30, alignment  9/15, fail:	69.8096
Length  240/30, alignment 15/ 0, found:	69.8291
Length  240/30, alignment 15/ 0, fail:	69.8145
Length  240/30, alignment 15/ 3, found:	69.7949
Length  240/30, alignment 15/ 3, fail:	69.8438
Length  240/30, alignment 15/ 9, found:	69.8438
Length  240/30, alignment 15/ 9, fail:	69.8291
Length  240/30, alignment 15/15, found:	69.8535
Length  240/30, alignment 15/15, fail:	69.8145
Length  270/30, alignment  0/ 0, found:	70.6348
Length  270/30, alignment  0/ 0, fail:	70.5566
Length  270/30, alignment  0/ 3, found:	70.5127
Length  270/30, alignment  0/ 3, fail:	70.4883
Length  270/30, alignment  0/ 9, found:	70.459
Length  270/30, alignment  0/ 9, fail:	70.4688
Length  270/30, alignment  0/15, found:	70.5176
Length  270/30, alignment  0/15, fail:	70.4834
Length  270/30, alignment  3/ 0, found:	71.3379
Length  270/30, alignment  3/ 0, fail:	71.3184
Length  270/30, alignment  3/ 3, found:	71.3232
Length  270/30, alignment  3/ 3, fail:	71.2646
Length  270/30, alignment  3/ 9, found:	71.2891
Length  270/30, alignment  3/ 9, fail:	71.2842
Length  270/30, alignment  3/15, found:	71.2695
Length  270/30, alignment  3/15, fail:	72.5195
Length  270/30, alignment  9/ 0, found:	71.2793
Length  270/30, alignment  9/ 0, fail:	71.2793
Length  270/30, alignment  9/ 3, found:	71.2988
Length  270/30, alignment  9/ 3, fail:	71.2256
Length  270/30, alignment  9/ 9, found:	71.2939
Length  270/30, alignment  9/ 9, fail:	71.2451
Length  270/30, alignment  9/15, found:	71.2402
Length  270/30, alignment  9/15, fail:	71.2842
Length  270/30, alignment 15/ 0, found:	71.2842
Length  270/30, alignment 15/ 0, fail:	71.2744
Length  270/30, alignment 15/ 3, found:	71.3184
Length  270/30, alignment 15/ 3, fail:	71.2646
Length  270/30, alignment 15/ 9, found:	71.2549
Length  270/30, alignment 15/ 9, fail:	71.2842
Length  270/30, alignment 15/15, found:	71.2695
Length  270/30, alignment 15/15, fail:	71.2646
Length  300/30, alignment  0/ 0, found:	72.6562
Length  300/30, alignment  0/ 0, fail:	72.5977
Length  300/30, alignment  0/ 3, found:	72.6074
Length  300/30, alignment  0/ 3, fail:	72.6221
Length  300/30, alignment  0/ 9, found:	72.5879
Length  300/30, alignment  0/ 9, fail:	72.6807
Length  300/30, alignment  0/15, found:	72.6807
Length  300/30, alignment  0/15, fail:	72.5879
Length  300/30, alignment  3/ 0, found:	72.5928
Length  300/30, alignment  3/ 0, fail:	72.6562
Length  300/30, alignment  3/ 3, found:	73.291
Length  300/30, alignment  3/ 3, fail:	72.6318
Length  300/30, alignment  3/ 9, found:	72.5684
Length  300/30, alignment  3/ 9, fail:	72.6074
Length  300/30, alignment  3/15, found:	72.6318
Length  300/30, alignment  3/15, fail:	72.5977
